label,id,text
1,2888,"Here come the Christians, thinking they can know everything by guessing, and commiting the genetic fallacy left and right."
1,2889,Because the gay personals are full of married straight men looking for discrete gay sex
1,2890,"No, no, no. If humans were created 4,000 years ago, then the earth was created 4,000 years and a few days ago. At least try and get it right."
1,2891,I'll give you His phone number and you can call yourself. It's 1-333-NOS-ODOMY. emoticonXAngel
1,2892,"Well hey, if you want the analogy, ya gotta live with where it bites ya ... emoticonXGood"
0,2893,"As Mach pointed out, you (Montalban) are arguing with yourself here.You stated that ""bacteria needing nylon to survive"" is put forth as evidence for evolution. Then you said that an alternate view was that there are some bacteria that need nylon to survive.Anyway, an actual alternate view is that the experiments performed to determine whether the bacteria could survive on nylon alone could not have been exhaustive. There may still be a natural substance on which the bacteria survives. It may even be similar to nylon, but it has yet to be discovered. This is a big maybe, though."
0,2894,"Yes. It's not logical to simply cite, ""the Bible tells me so, the Bible was written by God,"" and consider that an argument. The Bible has been wrong. It's also not logical to cite authority to God. It necessarily begs further questions about your God's unproven existence to those who don't believe in that God, or in any God. If we don't simply believe in your God, on the basis of your presupposition, he can have no authority over the rest of us. One must come up with another argument.Should each religion have it's own definition or completely different idea of logic, which favours that religion and its God? "
1,2895,"Thanks for that rant against religion.
You may think its relevant but I dont particularly think it is.
Its not only religious people that do not like gays.
They need better PR than comparing gay prejudice to racial prejudice.
They could learn from black people with their role models though, MLK,Muhammad Ali and Paul Robeson are far better than Liberace and George Michael."
0,2896,"A fairly good explanation, toned down a bit from Darwin's explanation (for the average person who does not have a PHD in biology)."
0,2897,"So funny... Like others have pointed out, this dialogue has nothing to do with evolution. It's a ridiculous story otherwise as well...   1. How many secular teachers talk about God in class? I've never had a teacher in any of the secular schools I went to say anything about God, for fear of the controversy it would create. Teachers live in fear of controversy, they don't want to get fired. I think this idea that non-Christian teachers try to convince students that God doesn't exist is a fundamentalist paranoid fantasy.   2. How many atheists use the ""you can't see it so it doesn't exist"" argument? very few. They will use the ""there is no evidence so I don't believe you"" argument, but that has nothing to do with whether Timmy can see teacher's brain."
0,2898,"And you people whine at me about using personal insults (emoticonXCry )... anyhow, once a fetus is eight months, I believe, they are fully developed and ready for a premature birth. I was born prematurely, so don't tell me it doesn't happen. So if you get an abortion at eight months, you're not killing a fetus, you're killing a baby."
1,2899,"What part of the Christian worldview? A part of the Christian worldview says stealing is wrong, so you must mean stealing is good? A part of the Christian worldview says rape is wrong, so you must mean rape is good? A part of the Christian worldview says sexual immorality is wrong, so you must mean sexual immorality is good?"
